,Year,Week,SMN,SMT,VCI,TCI,VHI,region
7187,2002,28.0,0.25,304.22,24.27,35.99,30.13,Кримська
7188,2002,29.0,0.24,303.57,24.53,40.95,32.74,Кримська
7189,2002,30.0,0.236,302.62,26.56,46.63,36.59,Кримська
7190,2002,31.0,0.241,301.47,31.98,53.69,42.84,Кримська
7191,2002,32.0,0.252,300.32,40.08,59.94,50.01,Кримська
7192,2002,33.0,0.266,299.14,47.31,66.27,56.79,Кримська
7193,2002,34.0,0.278,297.73,52.25,73.9,63.08,Кримська
7194,2002,35.0,0.287,296.37,55.84,77.82,66.83,Кримська
7195,2002,36.0,0.297,295.25,60.94,73.97,67.46,Кримська
7196,2002,37.0,0.303,294.02,64.78,71.46,68.12,Кримська
7197,2002,38.0,0.305,292.57,69.72,73.72,71.72,Кримська
7198,2002,39.0,0.307,291.03,76.0,76.5,76.25,Кримська
7199,2002,40.0,0.31,289.87,83.12,72.07,77.6,Кримська
7200,2002,41.0,0.308,288.68,86.93,62.54,74.73,Кримська
7201,2002,42.0,0.295,286.86,86.94,56.98,71.96,Кримська
7202,2002,43.0,0.278,285.2,86.32,47.53,66.92,Кримська
7203,2002,44.0,0.263,283.85,85.72,36.98,61.35,Кримська
7204,2002,45.0,0.247,282.41,85.08,31.66,58.37,Кримська
7205,2002,46.0,0.23,280.6,84.61,29.19,56.9,Кримська
7206,2002,47.0,0.209,278.3,82.45,30.21,56.33,Кримська
7207,2002,48.0,0.19,275.43,79.4,35.11,57.25,Кримська
7208,2002,49.0,0.169,272.43,74.52,41.63,58.08,Кримська
7209,2002,50.0,0.15,270.04,70.04,46.49,58.27,Кримська
7210,2002,51.0,0.134,268.45,65.72,48.21,56.96,Кримська
7211,2002,52.0,0.125,268.4,62.42,44.05,53.23,Кримська
7212,2003,1.0,0.121,269.25,60.89,38.83,49.86,Кримська
7213,2003,2.0,0.112,269.75,56.93,35.96,46.45,Кримська
7214,2003,3.0,0.103,269.95,50.59,35.38,42.98,Кримська
7215,2003,4.0,0.096,270.36,44.92,36.08,40.5,Кримська
7216,2003,5.0,0.092,271.28,41.05,34.79,37.92,Кримська
7217,2003,6.0,0.091,272.09,38.76,36.82,37.79,Кримська
7218,2003,7.0,0.094,273.38,38.71,38.97,38.84,Кримська
7219,2003,8.0,0.099,274.62,39.06,41.13,40.09,Кримська
7220,2003,10.0,0.119,278.68,40.66,41.44,41.05,Кримська
7221,2003,11.0,0.133,281.16,41.86,38.54,40.2,Кримська
7222,2003,12.0,0.149,283.56,42.64,38.44,40.54,Кримська
7223,2003,13.0,0.168,286.38,42.67,38.5,40.59,Кримська
7224,2003,14.0,0.187,289.04,41.78,36.05,38.91,Кримська
7225,2003,15.0,0.208,291.21,40.86,33.15,37.01,Кримська
7226,2003,16.0,0.233,293.27,40.18,28.9,34.54,Кримська
7227,2003,17.0,0.264,295.62,39.97,21.82,30.9,Кримська
7228,2003,18.0,0.295,297.72,40.43,16.15,28.29,Кримська
7229,2003,19.0,0.32,299.27,39.11,14.19,26.65,Кримська
7230,2003,20.0,0.339,300.53,38.45,13.37,25.91,Кримська
7231,2003,21.0,0.352,301.39,40.59,13.72,27.16,Кримська
7232,2003,22.0,0.355,301.91,42.76,16.79,29.78,Кримська
7233,2003,23.0,0.35,302.2,43.75,22.24,33.0,Кримська
7234,2003,24.0,0.34,302.35,43.9,29.64,36.77,Кримська
7235,2003,25.0,0.328,302.49,43.71,38.09,40.9,Кримська
7236,2003,26.0,0.314,302.28,42.77,47.63,45.2,Кримська
7237,2003,27.0,0.299,301.75,42.19,56.29,49.24,Кримська
7238,2003,28.0,0.288,301.21,43.39,61.58,52.49,Кримська
7239,2003,29.0,0.285,300.72,46.71,64.18,55.44,Кримська
7240,2003,30.0,0.283,300.38,49.66,64.48,57.07,Кримська
7241,2003,31.0,0.286,300.37,54.58,62.67,58.62,Кримська
7242,2003,32.0,0.291,300.51,59.09,59.09,59.09,Кримська
7243,2003,33.0,0.292,300.64,59.26,55.05,57.15,Кримська
7244,2003,34.0,0.287,300.21,56.37,54.01,55.19,Кримська
7245,2003,35.0,0.276,299.21,51.42,53.91,52.67,Кримська
7246,2003,36.0,0.263,298.03,46.99,49.67,48.33,Кримська
7247,2003,37.0,0.25,297.06,43.34,44.12,43.73,Кримська
7248,2003,38.0,0.235,295.78,40.43,42.87,41.65,Кримська
7249,2003,39.0,0.218,294.07,37.77,45.32,41.55,Кримська
7250,2003,40.0,0.201,292.23,35.7,46.77,41.24,Кримська
7251,2003,41.0,0.182,289.94,33.1,49.1,41.1,Кримська
7252,2003,42.0,0.164,287.14,31.79,53.44,42.61,Кримська
7253,2003,43.0,0.148,284.64,31.64,51.55,41.59,Кримська
7254,2003,44.0,0.136,282.71,32.47,44.68,38.58,Кримська
7255,2003,45.0,0.127,281.23,33.91,38.8,36.36,Кримська
7256,2003,46.0,0.117,279.25,34.11,36.51,35.31,Кримська
7257,2003,47.0,0.107,276.7,33.77,37.48,35.63,Кримська
7258,2003,48.0,0.099,274.4,33.59,38.65,36.12,Кримська
7259,2003,49.0,0.096,272.68,36.32,38.85,37.59,Кримська
7260,2003,50.0,0.094,271.17,40.02,39.27,39.64,Кримська
7261,2003,51.0,0.091,268.89,41.36,42.4,41.88,Кримська
7262,2003,52.0,0.084,264.98,39.1,49.4,44.25,Кримська
7263,2004,1.0,0.079,261.07,36.33,54.83,45.58,Кримська
7264,2004,5.0,0.081,260.87,35.76,61.38,48.57,Кримська
7265,2004,6.0,0.085,262.66,36.3,64.52,50.41,Кримська
7266,2004,7.0,0.096,266.23,39.96,62.81,51.39,Кримська
7267,2004,8.0,0.111,270.18,45.26,56.55,50.9,Кримська
7268,2004,9.0,0.13,274.09,50.18,50.77,50.47,Кримська
7269,2004,10.0,0.139,275.82,49.39,52.89,51.14,Кримська
7270,2004,25.0,0.378,299.9,69.43,62.23,65.83,Кримська
7271,2004,26.0,0.368,300.14,69.47,65.88,67.67,Кримська
7272,2004,27.0,0.361,300.7,71.37,64.87,68.12,Кримська
7273,2004,28.0,0.351,300.97,71.78,63.56,67.67,Кримська
7274,2004,30.0,0.324,300.5,67.8,64.09,65.95,Кримська
7275,2004,31.0,0.313,299.75,66.39,67.8,67.09,Кримська
7276,2004,32.0,0.309,298.86,66.94,71.72,69.33,Кримська
7277,2004,33.0,0.312,298.06,68.48,75.04,71.76,Кримська
7278,2004,34.0,0.324,297.3,72.01,77.53,74.77,Кримська
7279,2004,35.0,0.34,296.63,77.56,75.74,76.65,Кримська
7280,2004,36.0,0.347,296.16,80.67,66.35,73.51,Кримська
7281,2004,37.0,0.346,295.62,82.08,57.31,69.7,Кримська
7282,2004,38.0,0.337,294.63,82.48,54.12,68.3,Кримська
7283,2004,39.0,0.321,293.44,81.7,52.07,66.89,Кримська
7284,2004,40.0,0.299,291.82,78.69,51.39,65.04,Кримська
7285,2004,41.0,0.277,290.09,74.85,47.78,61.32,Кримська
7286,2004,42.0,0.255,288.48,71.14,41.13,56.13,Кримська
7287,2004,43.0,0.231,286.83,67.73,33.27,50.5,Кримська
7288,2004,44.0,0.209,285.31,63.97,26.04,45.01,Кримська
7289,2004,45.0,0.189,283.64,60.94,23.82,42.38,Кримська
7290,2004,46.0,0.171,281.17,58.89,26.31,42.6,Кримська
7291,2004,47.0,0.157,278.5,58.3,29.81,44.05,Кримська
7292,2004,48.0,0.145,276.31,57.11,31.52,44.32,Кримська
7293,2004,49.0,0.137,274.79,57.81,31.57,44.69,Кримська
7294,2004,50.0,0.13,273.73,58.7,30.53,44.61,Кримська
7295,2004,51.0,0.126,273.07,60.11,28.56,44.34,Кримська
7296,2004,52.0,0.124,273.45,60.91,23.68,42.29,Кримська
7297,2005,1.0,0.122,273.25,60.43,23.21,41.82,Кримська
7298,2005,2.0,0.119,272.38,60.13,25.97,43.05,Кримська
7299,2005,3.0,0.114,271.55,57.11,29.46,43.29,Кримська
7300,2005,4.0,0.112,271.29,54.3,32.69,43.5,Кримська
7301,2005,5.0,0.113,271.28,52.86,34.78,43.82,Кримська
7302,2005,6.0,0.119,272.42,53.99,35.15,44.57,Кримська
7303,2005,7.0,0.125,273.51,55.59,37.89,46.74,Кримська
7304,2005,8.0,0.138,276.09,58.65,34.64,46.64,Кримська
7305,2005,9.0,0.154,278.59,60.77,32.6,46.68,Кримська
7306,2005,10.0,0.175,280.82,64.3,31.95,48.13,Кримська
7307,2005,11.0,0.194,282.59,65.93,32.05,48.99,Кримська
7308,2005,12.0,0.213,284.62,66.63,33.34,49.99,Кримська
7309,2005,13.0,0.234,287.21,66.64,34.18,50.41,Кримська
7310,2005,14.0,0.256,289.43,65.99,34.15,50.07,Кримська
7311,2005,15.0,0.279,290.88,65.57,37.02,51.29,Кримська
7312,2005,16.0,0.309,292.35,66.68,38.44,52.56,Кримська
7313,2005,18.0,0.371,294.93,70.5,45.47,57.99,Кримська
7314,2005,19.0,0.397,296.03,73.09,47.48,60.28,Кримська
7315,2005,20.0,0.392,295.4,65.97,65.93,65.95,Кримська
7316,2005,21.0,0.413,298.2,72.48,44.01,58.24,Кримська
7317,2005,22.0,0.401,298.93,68.01,44.74,56.37,Кримська
7318,2005,23.0,0.382,299.33,61.6,49.03,55.31,Кримська
7319,2005,24.0,0.36,299.8,55.32,53.64,54.48,Кримська
7320,2005,25.0,0.342,300.39,51.28,57.61,54.44,Кримська
7321,2005,26.0,0.327,301.2,49.65,56.57,53.11,Кримська
7322,2005,27.0,0.313,302.06,48.73,52.44,50.58,Кримська
7323,2005,28.0,0.3,302.95,48.58,46.29,47.43,Кримська
7324,2005,29.0,0.288,303.58,47.45,40.77,44.11,Кримська
7325,2005,30.0,0.277,304.47,45.64,32.19,38.91,Кримська
7326,2005,31.0,0.267,304.78,44.28,28.37,36.33,Кримська
7327,2005,32.0,0.26,304.82,43.39,25.57,34.48,Кримська
7328,2005,33.0,0.254,304.54,41.38,23.95,32.66,Кримська
7329,2005,34.0,0.245,303.75,37.6,24.53,31.06,Кримська
7330,2005,35.0,0.232,302.48,32.96,25.59,29.28,Кримська
7331,2005,36.0,0.22,301.12,29.29,22.77,26.03,Кримська
7332,2005,37.0,0.209,299.6,26.97,21.01,23.99,Кримська
7333,2005,38.0,0.198,297.83,25.85,22.72,24.28,Кримська
7334,2005,39.0,0.188,295.93,25.75,25.72,25.73,Кримська
7335,2005,40.0,0.178,293.47,26.66,32.07,29.37,Кримська
7336,2005,41.0,0.17,291.23,28.71,33.84,31.28,Кримська
7337,2005,42.0,0.158,288.48,29.92,38.34,34.13,Кримська
7338,2005,43.0,0.144,285.68,30.68,40.4,35.54,Кримська
7339,2005,44.0,0.132,283.07,31.06,40.28,35.67,Кримська
7340,2005,45.0,0.128,281.16,34.2,37.72,35.96,Кримська
7341,2005,46.0,0.125,279.98,38.18,31.21,34.69,Кримська
7342,2005,47.0,0.121,278.28,40.59,29.11,34.85,Кримська
7343,2005,48.0,0.114,275.87,40.87,32.23,36.55,Кримська
7344,2005,49.0,0.108,273.85,42.42,34.77,38.59,Кримська
7345,2005,50.0,0.103,272.07,43.8,37.3,40.55,Кримська
7346,2005,51.0,0.097,270.6,44.06,39.12,41.59,Кримська
7347,2005,52.0,0.092,269.05,42.54,41.62,42.08,Кримська
7348,2006,1.0,0.087,267.7,39.99,45.57,42.78,Кримська
7349,2006,2.0,0.083,267.03,38.81,47.49,43.15,Кримська
7350,2006,3.0,0.079,266.51,36.22,49.4,42.81,Кримська
7351,2006,4.0,0.076,266.25,33.32,52.28,42.8,Кримська
7352,2006,5.0,0.081,267.0,34.68,51.63,43.16,Кримська
7353,2006,6.0,0.094,269.76,40.73,45.94,43.34,Кримська
7354,2006,7.0,0.109,273.1,46.51,39.93,43.22,Кримська
7355,2006,8.0,0.123,275.67,50.67,36.6,43.63,Кримська
7356,2006,9.0,0.138,277.71,53.46,36.69,45.08,Кримська
7357,2006,10.0,0.156,279.86,56.22,36.46,46.34,Кримська
7358,2006,11.0,0.177,282.21,59.19,33.86,46.52,Кримська
7359,2006,12.0,0.199,284.79,61.4,32.08,46.74,Кримська
7360,2006,13.0,0.227,287.6,63.8,30.88,47.34,Кримська
7361,2006,14.0,0.257,290.03,66.34,28.86,47.6,Кримська
7362,2006,15.0,0.285,291.57,67.64,30.34,48.99,Кримська
7363,2006,16.0,0.313,292.6,67.87,34.96,51.42,Кримська
7364,2006,17.0,0.337,293.08,66.26,48.62,57.44,Кримська
7365,2006,18.0,0.363,293.91,67.38,56.76,62.07,Кримська
7366,2006,19.0,0.388,295.32,69.71,55.48,62.6,Кримська
7367,2006,20.0,0.406,296.68,71.62,52.03,61.83,Кримська
7368,2006,21.0,0.416,297.8,75.18,48.25,61.71,Кримська
7369,2006,22.0,0.418,298.65,77.96,47.77,62.86,Кримська
7370,2006,23.0,0.413,299.37,79.26,48.87,64.07,Кримська
7371,2006,24.0,0.4,299.95,77.43,52.51,64.97,Кримська
7372,2006,25.0,0.382,300.53,72.13,56.83,64.48,Кримська
7373,2006,26.0,0.366,301.32,69.03,56.38,62.7,Кримська
7374,2006,27.0,0.354,302.26,68.25,51.73,59.99,Кримська
7375,2006,28.0,0.338,302.97,65.58,47.1,56.34,Кримська
7376,2006,29.0,0.323,303.69,63.25,40.79,52.02,Кримська
7377,2006,30.0,0.31,304.31,60.69,34.52,47.6,Кримська
7378,2006,31.0,0.298,304.71,58.32,30.01,44.16,Кримська
7379,2006,32.0,0.285,304.74,54.63,27.01,40.82,Кримська
7380,2006,33.0,0.274,304.3,50.24,26.4,38.32,Кримська
7381,2006,34.0,0.267,303.36,46.94,28.15,37.55,Кримська
7382,2006,35.0,0.262,302.11,45.6,29.36,37.48,Кримська
7383,2006,36.0,0.257,300.86,44.8,25.67,35.24,Кримська
7384,2006,37.0,0.251,299.67,44.24,21.38,32.81,Кримська
7385,2006,38.0,0.247,298.35,46.03,19.03,32.53,Кримська
7386,2006,39.0,0.24,296.79,48.11,18.74,33.42,Кримська
7387,2006,40.0,0.233,295.11,50.71,17.76,34.24,Кримська
7388,2006,41.0,0.222,293.16,51.31,17.5,34.41,Кримська
7389,2006,42.0,0.211,291.2,52.54,15.96,34.25,Кримська
7390,2006,43.0,0.199,289.3,54.06,12.39,33.22,Кримська
7391,2006,44.0,0.187,287.19,54.01,12.46,33.23,Кримська
7392,2006,45.0,0.176,285.16,54.77,14.26,34.52,Кримська
7393,2006,46.0,0.169,283.75,57.42,11.61,34.52,Кримська
7394,2006,47.0,0.165,282.66,61.12,8.4,34.76,Кримська
7395,2006,48.0,0.163,281.82,65.6,5.53,35.56,Кримська
7396,2006,49.0,0.16,280.94,69.63,3.5,36.57,Кримська
7397,2006,50.0,0.156,279.82,73.72,3.05,38.38,Кримська
7398,2006,51.0,0.156,278.82,77.93,3.16,40.54,Кримська
7399,2006,52.0,0.158,278.49,81.33,2.4,41.86,Кримська
7400,2007,1.0,0.162,278.39,84.72,1.83,43.27,Кримська
7401,2007,2.0,0.162,278.21,86.35,1.99,44.17,Кримська
7402,2007,3.0,0.166,278.38,88.29,2.26,45.27,Кримська
7403,2007,4.0,0.175,279.08,90.31,2.41,46.36,Кримська
7404,2007,5.0,0.181,279.27,89.91,3.94,46.92,Кримська
7405,2007,6.0,0.185,279.4,89.58,7.99,48.79,Кримська
7406,2007,7.0,0.19,279.56,88.75,13.73,51.24,Кримська
7407,2007,8.0,0.201,280.66,88.62,16.3,52.46,Кримська
7408,2007,9.0,0.218,282.09,88.87,18.52,53.69,Кримська
7409,2007,10.0,0.233,283.6,87.34,20.47,53.9,Кримська
7410,2007,11.0,0.248,284.81,85.89,22.65,54.27,Кримська
7411,2007,12.0,0.267,286.43,85.48,24.49,54.99,Кримська
7412,2007,13.0,0.293,288.47,86.36,26.5,56.43,Кримська
7413,2007,14.0,0.317,290.22,85.97,28.55,57.26,Кримська
7414,2007,15.0,0.337,291.47,84.51,32.19,58.35,Кримська
7415,2007,16.0,0.365,293.24,85.07,29.92,57.49,Кримська
7416,2007,17.0,0.39,295.35,85.29,24.32,54.8,Кримська
7417,2007,18.0,0.407,297.24,84.23,19.1,51.66,Кримська
7418,2007,19.0,0.417,298.85,81.63,15.16,48.4,Кримська
7419,2007,20.0,0.414,300.24,75.04,12.32,43.68,Кримська
7420,2007,21.0,0.403,301.67,67.06,7.1,37.08,Кримська
7421,2007,22.0,0.384,302.87,58.23,5.08,31.65,Кримська
7422,2007,23.0,0.362,303.79,49.82,5.84,27.83,Кримська
7423,2007,24.0,0.337,304.57,41.64,7.5,24.57,Кримська
7424,2007,25.0,0.316,305.44,36.29,9.08,22.69,Кримська
7425,2007,26.0,0.298,306.48,34.01,8.22,21.11,Кримська
7426,2007,27.0,0.282,307.49,32.43,5.71,19.07,Кримська
7427,2007,28.0,0.265,308.25,30.44,3.69,17.07,Кримська
7428,2007,29.0,0.252,308.48,28.83,3.01,15.92,Кримська
7429,2007,30.0,0.24,308.38,26.78,3.19,14.98,Кримська
7430,2007,31.0,0.23,308.2,24.96,3.51,14.23,Кримська
7431,2007,32.0,0.222,307.89,24.41,3.17,13.79,Кримська
7432,2007,33.0,0.216,307.24,23.2,3.62,13.41,Кримська
7433,2007,34.0,0.21,306.29,22.05,4.51,13.28,Кримська
7434,2007,35.0,0.209,304.96,23.09,5.63,14.36,Кримська
7435,2007,36.0,0.211,302.98,25.54,7.5,16.52,Кримська
7436,2007,37.0,0.212,300.79,28.43,11.21,19.82,Кримська
7437,2007,38.0,0.217,298.88,33.79,13.82,23.81,Кримська
7438,2007,39.0,0.218,297.14,39.36,15.29,27.33,Кримська
7439,2007,40.0,0.218,295.38,44.99,15.18,30.08,Кримська
7440,2007,41.0,0.21,292.99,47.01,19.22,33.11,Кримська
7441,2007,42.0,0.195,290.0,46.64,27.2,36.92,Кримська
7442,2007,43.0,0.182,286.27,47.23,38.45,42.84,Кримська
7443,2007,44.0,0.172,283.36,48.24,41.1,44.67,Кримська
7444,2007,45.0,0.165,281.37,50.86,38.86,44.86,Кримська
7445,2007,46.0,0.157,279.39,52.86,36.73,44.79,Кримська
7446,2007,47.0,0.145,277.73,52.79,33.84,43.31,Кримська
7447,2007,48.0,0.133,276.18,51.31,32.33,41.82,Кримська
7448,2007,49.0,0.117,274.29,47.55,33.93,40.74,Кримська
7449,2007,50.0,0.102,272.57,43.51,35.78,39.64,Кримська
7450,2007,51.0,0.096,271.67,43.69,34.55,39.12,Кримська
7451,2007,52.0,0.095,271.32,44.37,31.94,38.15,Кримська
7452,2008,1.0,0.099,271.74,47.79,28.41,38.1,Кримська
7453,2008,2.0,0.104,272.61,52.02,24.16,38.09,Кримська
7454,2008,3.0,0.112,273.99,56.59,19.26,37.93,Кримська
7455,2008,4.0,0.123,275.39,61.49,16.58,39.03,Кримська
7456,2008,5.0,0.134,276.75,65.36,13.73,39.55,Кримська
7457,2008,6.0,0.147,278.53,70.59,11.49,41.04,Кримська
7458,2008,7.0,0.158,280.07,73.6,11.52,42.56,Кримська
7459,2008,8.0,0.167,282.12,73.81,9.98,41.89,Кримська
7460,2008,9.0,0.182,284.77,74.37,6.74,40.56,Кримська
7461,2008,10.0,0.196,286.47,74.32,7.35,40.84,Кримська
7462,2008,11.0,0.214,287.71,74.73,8.72,41.73,Кримська
7463,2008,12.0,0.234,288.53,75.61,12.45,44.03,Кримська
7464,2008,13.0,0.264,289.35,77.97,19.74,48.86,Кримська
7465,2008,14.0,0.299,290.45,81.58,26.07,53.83,Кримська
7466,2008,15.0,0.331,291.55,83.89,30.58,57.24,Кримська
7467,2008,16.0,0.364,292.69,85.76,34.03,59.89,Кримська
7468,2008,17.0,0.392,293.76,86.33,40.76,63.55,Кримська
7469,2008,18.0,0.412,294.65,86.19,48.3,67.25,Кримська
7470,2008,19.0,0.427,295.63,85.8,52.34,69.07,Кримська
7471,2008,20.0,0.429,296.34,81.74,56.57,69.15,Кримська
7472,2008,21.0,0.423,297.57,77.89,51.24,64.57,Кримська
7473,2008,22.0,0.414,299.19,74.36,42.55,58.46,Кримська
7474,2008,23.0,0.394,300.47,67.66,38.42,53.04,Кримська
7475,2008,24.0,0.369,301.53,59.63,37.21,48.42,Кримська
7476,2008,25.0,0.343,302.5,51.5,37.87,44.69,Кримська
7477,2008,26.0,0.322,303.49,46.56,36.16,41.36,Кримська
7478,2008,27.0,0.303,304.36,43.24,33.23,38.24,Кримська
7479,2008,28.0,0.284,304.84,39.9,31.82,35.86,Кримська
7480,2008,29.0,0.272,305.41,38.86,27.33,33.1,Кримська
7481,2008,30.0,0.26,305.88,37.04,22.45,29.75,Кримська
7482,2008,31.0,0.247,305.89,34.14,20.94,27.54,Кримська
7483,2008,32.0,0.239,305.73,32.67,19.42,26.05,Кримська
7484,2008,33.0,0.232,305.25,30.74,19.02,24.88,Кримська
7485,2008,34.0,0.223,304.34,27.85,20.28,24.07,Кримська
7486,2008,35.0,0.217,303.05,26.57,21.48,24.03,Кримська
